city,exp,industry,list_2012,list_2013,list_2014,list_2015,list_2016,list_2017,list_2018,list_2019,list_2020,list_2021,unit
江苏省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,制造业私营企业和个体就业人员,893.8,978.1,978.1,975.6,1005.4,1027.6,1028.2,958.4,,,万人
江苏省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,建筑业私营企业和个体就业人员,185.6,241.1,257.6,268.8,274.8,295.2,311.3,279.7,,,万人
江苏省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,交通运输、仓储和邮政业私营企业和个体就业人员,146.3,51.1,54.7,57.4,65.9,81.9,98.5,103.5,,,万人
江苏省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,批发和零售业私营企业和个体就业人员,485.3,748.4,745.5,779.1,862.7,942.0,1004.4,1018.0,,,万人
江苏省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,住宿和餐饮业私营企业和个体就业人员,58.8,79.5,91.1,109.2,132.3,157.6,177.9,192.8,,,万人
江苏省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,租赁和商务服务业私营企业和个体就业人员,91.0,111.5,126.0,183.5,282.9,317.8,336.9,333.3,,,万人
江苏省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,居民服务和其他服务业私营企业和个体就业人员,81.8,90.7,97.9,108.6,122.3,140.8,156.9,168.7,,,万人
上海市,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。,私营企业和个体就业人员,712.0,781.4,924.4,1083.7,1194.2,1344.3,1470.8,1556.4,,,万人
上海市,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,制造业私营企业和个体就业人员,130.8,131.1,136.7,139.8,133.9,132.0,125.6,118.7,,,万人
上海市,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,建筑业私营企业和个体就业人员,50.3,54.4,63.1,70.7,77.0,87.7,98.4,109.7,,,万人
上海市,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,交通运输、仓储和邮政业私营企业和个体就业人员,25.2,27.6,32.5,37.4,38.9,42.5,45.2,46.6,,,万人
上海市,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,批发和零售业私营企业和个体就业人员,261.9,288.5,340.5,390.4,420.8,462.9,485.1,482.0,,,万人
上海市,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,住宿和餐饮业私营企业和个体就业人员,18.1,17.8,18.6,20.3,21.8,25.3,28.4,29.5,,,万人
上海市,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,租赁和商务服务业私营企业和个体就业人员,97.8,118.0,154.8,203.3,238.4,276.7,316.5,353.4,,,万人
上海市,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,居民服务和其他服务业私营企业和个体就业人员,17.5,17.8,19.2,20.7,21.2,23.2,25.5,26.9,,,万人
黑龙江省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。,私营企业和个体就业人员,504.2,531.3,472.5,303.4,362.5,403.0,459.2,539.7,,,万人
黑龙江省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,制造业私营企业和个体就业人员,61.3,63.6,58.5,23.3,27.0,31.9,33.6,35.5,,,万人
黑龙江省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,建筑业私营企业和个体就业人员,16.3,18.4,15.1,4.6,5.9,7.3,8.4,9.3,,,万人
黑龙江省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,交通运输、仓储和邮政业私营企业和个体就业人员,27.5,21.5,17.3,6.9,8.4,9.8,29.9,33.1,,,万人
黑龙江省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,批发和零售业私营企业和个体就业人员,225.1,251.9,205.8,141.6,163.8,176.5,182.5,212.9,,,万人
黑龙江省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,住宿和餐饮业私营企业和个体就业人员,45.5,46.0,53.1,44.8,55.1,62.6,81.9,82.6,,,万人
黑龙江省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,租赁和商务服务业私营企业和个体就业人员,22.0,26.3,20.4,8.9,11.7,13.9,15.3,16.8,,,万人
黑龙江省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,居民服务和其他服务业私营企业和个体就业人员,49.4,41.6,45.8,36.1,44.9,50.0,52.9,87.7,,,万人
吉林省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。,私营企业和个体就业人员,407.1,473.1,512.4,580.4,615.2,726.9,768.1,817.7,,,万人
吉林省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,制造业私营企业和个体就业人员,51.6,55.5,58.5,64.9,59.9,60.8,63.1,64.2,,,万人
吉林省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,建筑业私营企业和个体就业人员,21.0,32.5,34.6,38.3,39.1,42.9,46.2,29.1,,,万人
吉林省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,交通运输、仓储和邮政业私营企业和个体就业人员,13.8,15.9,17.0,16.6,22.4,42.6,47.0,47.7,,,万人
